adam_training_results
norm_type,learning_rate,kernel_num,init_type,epoch,avg_loss,epoch_time,total_time,converged,convergence_epoch,accuracy
0,0.010000,1,0,54,0.023051,1.089778,109.278669,1,44,0.870000
0,0.010000,1,0,55,0.011374,1.091142,109.278669,1,44,0.870000
0,0.010000,1,0,56,0.015446,1.089267,109.278669,1,44,0.870000
0,0.010000,1,0,57,0.017078,1.103976,109.278669,1,44,0.870000
0,0.010000,1,0,58,0.004126,1.116730,109.278669,1,44,0.870000
0,0.010000,1,0,59,0.004850,1.090650,109.278669,1,44,0.870000
0,0.010000,1,0,60,0.008528,1.099500,109.278669,1,44,0.870000
0,0.010000,1,0,61,0.025705,1.095591,109.278669,1,44,0.870000
0,0.010000,1,0,62,0.009839,1.093625,109.278669,1,44,0.870000
0,0.010000,1,0,63,0.004128,1.091809,109.278669,1,44,0.870000
0,0.010000,1,0,64,0.001263,1.091349,109.278669,1,44,0.870000
0,0.010000,1,0,65,0.002197,1.101159,109.278669,1,44,0.870000
0,0.010000,1,0,66,0.013229,1.098314,109.278669,1,44,0.870000
0,0.010000,1,0,67,0.040801,1.093236,109.278669,1,44,0.870000
0,0.010000,1,0,68,0.001631,1.103171,109.278669,1,44,0.870000
0,0.010000,1,0,69,0.001025,1.115489,109.278669,1,44,0.870000
0,0.010000,1,0,70,0.001476,1.092876,109.278669,1,44,0.870000
0,0.010000,1,0,71,0.015499,1.141945,109.278669,1,44,0.870000
0,0.010000,1,0,72,0.005951,1.092765,109.278669,1,44,0.870000
0,0.010000,1,0,73,0.013755,1.088953,109.278669,1,44,0.870000
0,0.010000,1,0,74,0.001911,1.089526,109.278669,1,44,0.870000
0,0.010000,1,0,75,0.000752,1.087061,109.278669,1,44,0.870000
0,0.010000,1,0,76,0.004300,1.104136,109.278669,1,44,0.870000
0,0.010000,1,0,77,0.029141,1.089536,109.278669,1,44,0.870000
0,0.010000,1,0,78,0.010592,1.086706,109.278669,1,44,0.870000
0,0.010000,1,0,79,0.002341,1.087902,109.278669,1,44,0.870000
0,0.010000,1,0,80,0.000670,1.088557,109.278669,1,44,0.870000
0,0.010000,1,0,81,0.000514,1.088623,109.278669,1,44,0.870000
0,0.010000,1,0,82,0.001320,1.092617,109.278669,1,44,0.870000
0,0.010000,1,0,83,0.045170,1.091150,109.278669,1,44,0.870000
0,0.010000,1,0,84,0.004797,1.087599,109.278669,1,44,0.870000
0,0.010000,1,0,85,0.000567,1.087073,109.278669,1,44,0.870000
0,0.010000,1,0,86,0.000479,1.084126,109.278669,1,44,0.870000
0,0.010000,1,0,87,0.000412,1.087574,109.278669,1,44,0.870000
0,0.010000,1,0,88,0.000409,1.084977,109.278669,1,44,0.870000
0,0.010000,1,0,89,0.004168,1.086477,109.278669,1,44,0.870000
0,0.010000,1,0,90,0.038657,1.126526,109.278669,1,44,0.870000
0,0.010000,1,0,91,0.003130,1.084805,109.278669,1,44,0.870000
0,0.010000,1,0,92,0.001934,1.087868,109.278669,1,44,0.870000
0,0.010000,1,0,93,0.000435,1.087983,109.278669,1,44,0.870000
0,0.010000,1,0,94,0.000298,1.089344,109.278669,1,44,0.870000
0,0.010000,1,0,95,0.000302,1.092880,109.278669,1,44,0.870000
0,0.010000,1,0,96,0.000251,1.088805,109.278669,1,44,0.870000
0,0.010000,1,0,97,0.000442,1.089435,109.278669,1,44,0.870000
0,0.010000,1,0,98,0.051303,1.088908,109.278669,1,44,0.870000
0,0.010000,1,0,99,0.010228,1.190202,109.278669,1,44,0.870000
0,0.010000,1,0,100,0.000430,1.094950,109.278669,1,44,0.870000
0,0.010000,1,1,1,0.912058,1.099453,109.910021,1,32,0.780000
0,0.010000,1,1,2,0.421044,1.098163,109.910021,1,32,0.780000
0,0.010000,1,1,3,0.344239,1.101746,109.910021,1,32,0.780000
0,0.010000,1,1,4,0.247463,1.098428,109.910021,1,32,0.780000
0,0.010000,1,1,5,0.208386,1.109607,109.910021,1,32,0.780000
0,0.010000,1,1,6,0.148793,1.097398,109.910021,1,32,0.780000
0,0.010000,1,1,7,0.146489,1.117171,109.910021,1,32,0.780000
0,0.010000,1,1,8,0.130975,1.117308,109.910021,1,32,0.780000
0,0.010000,1,1,9,0.129250,1.101876,109.910021,1,32,0.780000
0,0.010000,1,1,10,0.115983,1.105848,109.910021,1,32,0.780000
0,0.010000,1,1,11,0.070165,1.134871,109.910021,1,32,0.780000
0,0.010000,1,1,12,0.101529,1.109392,109.910021,1,32,0.780000
0,0.010000,1,1,13,0.096220,1.102122,109.910021,1,32,0.780000
0,0.010000,1,1,14,0.057698,1.104261,109.910021,1,32,0.780000
0,0.010000,1,1,15,0.063161,1.099949,109.910021,1,32,0.780000
0,0.010000,1,1,16,0.058187,1.152094,109.910021,1,32,0.780000
0,0.010000,1,1,17,0.042584,1.105815,109.910021,1,32,0.780000
0,0.010000,1,1,18,0.032939,1.101451,109.910021,1,32,0.780000
0,0.010000,1,1,19,0.108900,1.106593,109.910021,1,32,0.780000
0,0.010000,1,1,20,0.068408,1.117324,109.910021,1,32,0.780000
0,0.010000,1,1,21,0.029945,1.099531,109.910021,1,32,0.780000
0,0.010000,1,1,22,0.064601,1.127566,109.910021,1,32,0.780000
0,0.010000,1,1,23,0.057862,1.100382,109.910021,1,32,0.780000
0,0.010000,1,1,24,0.015221,1.101459,109.910021,1,32,0.780000
0,0.010000,1,1,25,0.036424,1.096159,109.910021,1,32,0.780000
0,0.010000,1,1,26,0.073667,1.096954,109.910021,1,32,0.780000
0,0.010000,1,1,27,0.044285,1.096003,109.910021,1,32,0.780000
0,0.010000,1,1,28,0.020816,1.097078,109.910021,1,32,0.780000
0,0.010000,1,1,29,0.055836,1.094074,109.910021,1,32,0.780000
0,0.010000,1,1,30,0.058634,1.091783,109.910021,1,32,0.780000
0,0.010000,1,1,31,0.015088,1.094938,109.910021,1,32,0.780000
0,0.010000,1,1,32,0.004232,1.096825,109.910021,1,32,0.780000
0,0.010000,1,1,33,0.017808,1.096852,109.910021,1,32,0.780000
0,0.010000,1,1,34,0.064099,1.096139,109.910021,1,32,0.780000
0,0.010000,1,1,35,0.024016,1.095627,109.910021,1,32,0.780000
0,0.010000,1,1,36,0.045820,1.094199,109.910021,1,32,0.780000
0,0.010000,1,1,37,0.045366,1.096441,109.910021,1,32,0.780000
0,0.010000,1,1,38,0.030823,1.096815,109.910021,1,32,0.780000
0,0.010000,1,1,39,0.004806,1.095892,109.910021,1,32,0.780000
0,0.010000,1,1,40,0.015174,1.093802,109.910021,1,32,0.780000
0,0.010000,1,1,41,0.008040,1.092750,109.910021,1,32,0.780000
0,0.010000,1,1,42,0.000069,1.091891,109.910021,1,32,0.780000
0,0.010000,1,1,43,0.000031,1.091822,109.910021,1,32,0.780000
0,0.010000,1,1,44,0.000021,1.091854,109.910021,1,32,0.780000
0,0.010000,1,1,45,0.000014,1.092331,109.910021,1,32,0.780000
0,0.010000,1,1,46,0.000010,1.091282,109.910021,1,32,0.780000
0,0.010000,1,1,47,0.000007,1.185027,109.910021,1,32,0.780000
0,0.010000,1,1,48,0.000005,1.094309,109.910021,1,32,0.780000
0,0.010000,1,1,49,0.000004,1.094156,109.910021,1,32,0.780000
0,0.010000,1,1,50,0.000003,1.093947,109.910021,1,32,0.780000
0,0.010000,1,1,51,0.000002,1.094475,109.910021,1,32,0.780000
0,0.010000,1,1,52,0.000002,1.092401,109.910021,1,32,0.780000
0,0.010000,1,1,53,0.000003,1.092969,109.910021,1,32,0.780000
0,0.010000,1,1,54,0.169656,1.093318,109.910021,1,32,0.780000
0,0.010000,1,1,55,0.050993,1.094121,109.910021,1,32,0.780000
0,0.010000,1,1,56,0.027323,1.092872,109.910021,1,32,0.780000
0,0.010000,1,1,57,0.051508,1.092674,109.910021,1,32,0.780000
0,0.010000,1,1,58,0.001606,1.092119,109.910021,1,32,0.780000
0,0.010000,1,1,59,0.061262,1.093083,109.910021,1,32,0.780000
0,0.010000,1,1,60,0.045157,1.096155,109.910021,1,32,0.780000
0,0.010000,1,1,61,0.011447,1.094768,109.910021,1,32,0.780000
0,0.010000,1,1,62,0.000048,1.093422,109.910021,1,32,0.780000
0,0.010000,1,1,63,0.000018,1.095010,109.910021,1,32,0.780000
0,0.010000,1,1,64,0.000012,1.094084,109.910021,1,32,0.780000
0,0.010000,1,1,65,0.000009,1.094478,109.910021,1,32,0.780000
0,0.010000,1,1,66,0.000006,1.093363,109.910021,1,32,0.780000
0,0.010000,1,1,67,0.000005,1.092743,109.910021,1,32,0.780000
0,0.010000,1,1,68,0.000004,1.094005,109.910021,1,32,0.780000
0,0.010000,1,1,69,0.000003,1.093455,109.910021,1,32,0.780000
0,0.010000,1,1,70,0.000002,1.092396,109.910021,1,32,0.780000
0,0.010000,1,1,71,0.000002,1.092644,109.910021,1,32,0.780000
0,0.010000,1,1,72,0.000001,1.094490,109.910021,1,32,0.780000
0,0.010000,1,1,73,0.000001,1.093379,109.910021,1,32,0.780000
0,0.010000,1,1,74,0.000001,1.092123,109.910021,1,32,0.780000
0,0.010000,1,1,75,0.000000,1.098904,109.910021,1,32,0.780000
0,0.010000,1,1,76,0.125266,1.093293,109.910021,1,32,0.780000
0,0.010000,1,1,77,0.048531,1.095077,109.910021,1,32,0.780000
0,0.010000,1,1,78,0.011145,1.092513,109.910021,1,32,0.780000
0,0.010000,1,1,79,0.037940,1.093571,109.910021,1,32,0.780000
0,0.010000,1,1,80,0.006371,1.093039,109.910021,1,32,0.780000
0,0.010000,1,1,81,0.007879,1.092057,109.910021,1,32,0.780000
0,0.010000,1,1,82,0.029252,1.092496,109.910021,1,32,0.780000
0,0.010000,1,1,83,0.002461,1.092969,109.910021,1,32,0.780000
0,0.010000,1,1,84,0.030150,1.092533,109.910021,1,32,0.780000
0,0.010000,1,1,85,0.028049,1.118618,109.910021,1,32,0.780000
0,0.010000,1,1,86,0.023806,1.132548,109.910021,1,32,0.780000
0,0.010000,1,1,87,0.024234,1.092697,109.910021,1,32,0.780000
0,0.010000,1,1,88,0.058537,1.092565,109.910021,1,32,0.780000
0,0.010000,1,1,89,0.008800,1.092838,109.910021,1,32,0.780000
0,0.010000,1,1,90,0.044912,1.091816,109.910021,1,32,0.780000
0,0.010000,1,1,91,0.032591,1.094507,109.910021,1,32,0.780000
0,0.010000,1,1,92,0.018468,1.091558,109.910021,1,32,0.780000
0,0.010000,1,1,93,0.000007,1.091155,109.910021,1,32,0.780000
0,0.010000,1,1,94,0.000006,1.091415,109.910021,1,32,0.780000
0,0.010000,1,1,95,0.000004,1.092043,109.910021,1,32,0.780000
0,0.010000,1,1,96,0.000003,1.092767,109.910021,1,32,0.780000
0,0.010000,1,1,97,0.000002,1.091368,109.910021,1,32,0.780000
0,0.010000,1,1,98,0.000001,1.092230,109.910021,1,32,0.780000
0,0.010000,1,1,99,0.000001,1.092070,109.910021,1,32,0.780000
0,0.010000,1,1,100,0.000001,1.092553,109.910021,1,32,0.780000
0,0.010000,1,2,1,0.918275,1.092982,109.420073,1,46,0.780000
0,0.010000,1,2,2,0.494385,1.093729,109.420073,1,46,0.780000
0,0.010000,1,2,3,0.374496,1.093383,109.420073,1,46,0.780000
0,0.010000,1,2,4,0.323719,1.095478,109.420073,1,46,0.780000
0,0.010000,1,2,5,0.251628,1.094084,109.420073,1,46,0.780000
0,0.010000,1,2,6,0.208734,1.093029,109.420073,1,46,0.780000
0,0.010000,1,2,7,0.210167,1.093311,109.420073,1,46,0.780000
0,0.010000,1,2,8,0.194354,1.093739,109.420073,1,46,0.780000
0,0.010000,1,2,9,0.149314,1.094168,109.420073,1,46,0.780000
0,0.010000,1,2,10,0.116720,1.093834,109.420073,1,46,0.780000
0,0.010000,1,2,11,0.122288,1.093400,109.420073,1,46,0.780000
0,0.010000,1,2,12,0.128493,1.093448,109.420073,1,46,0.780000
0,0.010000,1,2,13,0.114244,1.093388,109.420073,1,46,0.780000
0,0.010000,1,2,14,0.075084,1.093719,109.420073,1,46,0.780000
0,0.010000,1,2,15,0.169909,1.094293,109.420073,1,46,0.780000
0,0.010000,1,2,16,0.055086,1.093644,109.420073,1,46,0.780000
0,0.010000,1,2,17,0.099594,1.095928,109.420073,1,46,0.780000
0,0.010000,1,2,18,0.111780,1.093862,109.420073,1,46,0.780000
0,0.010000,1,2,19,0.089904,1.094347,109.420073,1,46,0.780000
0,0.010000,1,2,20,0.107816,1.093669,109.420073,1,46,0.780000
0,0.010000,1,2,21,0.075535,1.093025,109.420073,1,46,0.780000
0,0.010000,1,2,22,0.119091,1.095335,109.420073,1,46,0.780000
0,0.010000,1,2,23,0.079012,1.095309,109.420073,1,46,0.780000
0,0.010000,1,2,24,0.080132,1.094763,109.420073,1,46,0.780000
0,0.010000,1,2,25,0.082466,1.092298,109.420073,1,46,0.780000
0,0.010000,1,2,26,0.079373,1.093674,109.420073,1,46,0.780000
0,0.010000,1,2,27,0.045124,1.093646,109.420073,1,46,0.780000
0,0.010000,1,2,28,0.060614,1.094754,109.420073,1,46,0.780000
0,0.010000,1,2,29,0.063371,1.093315,109.420073,1,46,0.780000
0,0.010000,1,2,30,0.059463,1.100207,109.420073,1,46,0.780000
0,0.010000,1,2,31,0.102385,1.093123,109.420073,1,46,0.780000
0,0.010000,1,2,32,0.079418,1.095206,109.420073,1,46,0.780000
0,0.010000,1,2,33,0.028049,1.094268,109.420073,1,46,0.780000
0,0.010000,1,2,34,0.086064,1.093625,109.420073,1,46,0.780000
0,0.010000,1,2,35,0.043016,1.093535,109.420073,1,46,0.780000
0,0.010000,1,2,36,0.118791,1.092182,109.420073,1,46,0.780000
0,0.010000,1,2,37,0.041819,1.094015,109.420073,1,46,0.780000
0,0.010000,1,2,38,0.034990,1.093966,109.420073,1,46,0.780000
0,0.010000,1,2,39,0.051123,1.093454,109.420073,1,46,0.780000
0,0.010000,1,2,40,0.113198,1.093676,109.420073,1,46,0.780000
0,0.010000,1,2,41,0.056445,1.092686,109.420073,1,46,0.780000
0,0.010000,1,2,42,0.020976,1.094433,109.420073,1,46,0.780000
0,0.010000,1,2,43,0.051424,1.094001,109.420073,1,46,0.780000
0,0.010000,1,2,44,0.092287,1.092399,109.420073,1,46,0.780000
0,0.010000,1,2,45,0.131920,1.093211,109.420073,1,46,0.780000
0,0.010000,1,2,46,0.009557,1.094007,109.420073,1,46,0.780000
0,0.010000,1,2,47,0.023998,1.094653,109.420073,1,46,0.780000
0,0.010000,1,2,48,0.007608,1.094930,109.420073,1,46,0.780000
0,0.010000,1,2,49,0.086224,1.128211,109.420073,1,46,0.780000
0,0.010000,1,2,50,0.048074,1.092099,109.420073,1,46,0.780000
0,0.010000,1,2,51,0.044044,1.093432,109.420073,1,46,0.780000
0,0.010000,1,2,52,0.105764,1.093316,109.420073,1,46,0.780000
0,0.010000,1,2,53,0.067981,1.092529,109.420073,1,46,0.780000
0,0.010000,1,2,54,0.024253,1.093224,109.420073,1,46,0.780000
0,0.010000,1,2,55,0.045189,1.092583,109.420073,1,46,0.780000
0,0.010000,1,2,56,0.037329,1.092407,109.420073,1,46,0.780000
0,0.010000,1,2,57,0.093394,1.094702,109.420073,1,46,0.780000
0,0.010000,1,2,58,0.042232,1.092541,109.420073,1,46,0.780000
0,0.010000,1,2,59,0.068971,1.092450,109.420073,1,46,0.780000
0,0.010000,1,2,60,0.061708,1.093000,109.420073,1,46,0.780000
0,0.010000,1,2,61,0.032476,1.092132,109.420073,1,46,0.780000
0,0.010000,1,2,62,0.039753,1.094454,109.420073,1,46,0.780000
0,0.010000,1,2,63,0.053839,1.092578,109.420073,1,46,0.780000
0,0.010000,1,2,64,0.017801,1.094600,109.420073,1,46,0.780000
0,0.010000,1,2,65,0.003861,1.093281,109.420073,1,46,0.780000
0,0.010000,1,2,66,0.002621,1.092466,109.420073,1,46,0.780000
0,0.010000,1,2,67,0.087015,1.092285,109.420073,1,46,0.780000
0,0.010000,1,2,68,0.044640,1.092321,109.420073,1,46,0.780000
0,0.010000,1,2,69,0.048741,1.092578,109.420073,1,46,0.780000
0,0.010000,1,2,70,0.059616,1.092609,109.420073,1,46,0.780000
0,0.010000,1,2,71,0.056490,1.093511,109.420073,1,46,0.780000
0,0.010000,1,2,72,0.063234,1.093441,109.420073,1,46,0.780000
0,0.010000,1,2,73,0.000505,1.093029,109.420073,1,46,0.780000
0,0.010000,1,2,74,0.000051,1.093960,109.420073,1,46,0.780000
0,0.010000,1,2,75,0.000014,1.092796,109.420073,1,46,0.780000
0,0.010000,1,2,76,0.000010,1.092116,109.420073,1,46,0.780000
0,0.010000,1,2,77,0.000007,1.092526,109.420073,1,46,0.780000
0,0.010000,1,2,78,0.000005,1.093079,109.420073,1,46,0.780000
0,0.010000,1,2,79,0.000004,1.095012,109.420073,1,46,0.780000
0,0.010000,1,2,80,0.000003,1.093588,109.420073,1,46,0.780000
0,0.010000,1,2,81,0.000002,1.092610,109.420073,1,46,0.780000
0,0.010000,1,2,82,0.000001,1.092529,109.420073,1,46,0.780000
0,0.010000,1,2,83,0.000001,1.093097,109.420073,1,46,0.780000
0,0.010000,1,2,84,0.000001,1.092787,109.420073,1,46,0.780000
0,0.010000,1,2,85,0.000001,1.098435,109.420073,1,46,0.780000
0,0.010000,1,2,86,0.000000,1.093579,109.420073,1,46,0.780000
0,0.010000,1,2,87,0.000000,1.094451,109.420073,1,46,0.780000
0,0.010000,1,2,88,0.000000,1.092900,109.420073,1,46,0.780000
0,0.010000,1,2,89,0.000000,1.092815,109.420073,1,46,0.780000
0,0.010000,1,2,90,0.325935,1.094069,109.420073,1,46,0.780000
0,0.010000,1,2,91,0.064249,1.093713,109.420073,1,46,0.780000
0,0.010000,1,2,92,0.026193,1.093543,109.420073,1,46,0.780000
0,0.010000,1,2,93,0.013774,1.093657,109.420073,1,46,0.780000
0,0.010000,1,2,94,0.070802,1.092869,109.420073,1,46,0.780000
0,0.010000,1,2,95,0.029094,1.093478,109.420073,1,46,0.780000
0,0.010000,1,2,96,0.036866,1.092748,109.420073,1,46,0.780000
0,0.010000,1,2,97,0.053903,1.095459,109.420073,1,46,0.780000
0,0.010000,1,2,98,0.026547,1.091415,109.420073,1,46,0.780000
0,0.010000,1,2,99,0.033222,1.091930,109.420073,1,46,0.780000
0,0.010000,1,2,100,0.088442,1.092856,109.420073,1,46,0.780000
0,0.010000,2,0,1,2.305924,1.854825,185.299363,0,-1,0.140000
0,0.010000,2,0,2,2.304446,1.853183,185.299363,0,-1,0.140000
0,0.010000,2,0,3,2.307556,1.851291,185.299363,0,-1,0.140000
0,0.010000,2,0,4,2.306554,1.856231,185.299363,0,-1,0.140000
0,0.010000,2,0,5,2.306140,1.850683,185.299363,0,-1,0.140000
0,0.010000,2,0,6,2.309153,1.853933,185.299363,0,-1,0.140000
0,0.010000,2,0,7,2.307552,1.853280,185.299363,0,-1,0.140000
0,0.010000,2,0,8,2.307962,1.857612,185.299363,0,-1,0.140000
0,0.010000,2,0,9,2.304779,1.852450,185.299363,0,-1,0.140000
0,0.010000,2,0,10,2.307315,1.855626,185.299363,0,-1,0.140000
0,0.010000,2,0,11,2.307777,1.852690,185.299363,0,-1,0.140000
0,0.010000,2,0,12,2.304656,1.855325,185.299363,0,-1,0.140000
0,0.010000,2,0,13,2.305211,1.851545,185.299363,0,-1,0.140000
0,0.010000,2,0,14,2.306394,1.851391,185.299363,0,-1,0.140000
0,0.010000,2,0,15,2.302938,1.850554,185.299363,0,-1,0.140000
0,0.010000,2,0,16,2.306647,1.853278,185.299363,0,-1,0.140000
0,0.010000,2,0,17,2.304509,1.853086,185.299363,0,-1,0.140000
0,0.010000,2,0,18,2.305342,1.852127,185.299363,0,-1,0.140000
0,0.010000,2,0,19,2.306731,1.850029,185.299363,0,-1,0.140000
0,0.010000,2,0,20,2.305698,1.853542,185.299363,0,-1,0.140000
0,0.010000,2,0,21,2.303788,1.850329,185.299363,0,-1,0.140000
0,0.010000,2,0,22,2.304318,1.853483,185.299363,0,-1,0.140000
0,0.010000,2,0,23,2.301545,1.852679,185.299363,0,-1,0.140000
0,0.010000,2,0,24,2.306292,1.869943,185.299363,0,-1,0.140000
0,0.010000,2,0,25,2.306590,1.854410,185.299363,0,-1,0.140000
0,0.010000,2,0,26,2.313795,1.854215,185.299363,0,-1,0.140000
0,0.010000,2,0,27,2.305513,1.848122,185.299363,0,-1,0.140000
0,0.010000,2,0,28,2.307307,1.848805,185.299363,0,-1,0.140000
0,0.010000,2,0,29,2.303923,1.853259,185.299363,0,-1,0.140000
0,0.010000,2,0,30,2.301558,1.849749,185.299363,0,-1,0.140000
0,0.010000,2,0,31,2.307999,1.849435,185.299363,0,-1,0.140000
0,0.010000,2,0,32,2.303563,1.849767,185.299363,0,-1,0.140000
0,0.010000,2,0,33,2.305366,1.851050,185.299363,0,-1,0.140000
0,0.010000,2,0,34,2.308662,1.849347,185.299363,0,-1,0.140000
0,0.010000,2,0,35,2.303242,1.850280,185.299363,0,-1,0.140000
0,0.010000,2,0,36,2.306876,1.852661,185.299363,0,-1,0.140000
0,0.010000,2,0,37,2.308803,1.853346,185.299363,0,-1,0.140000
0,0.010000,2,0,38,2.302866,1.855822,185.299363,0,-1,0.140000
0,0.010000,2,0,39,2.307144,1.854479,185.299363,0,-1,0.140000
0,0.010000,2,0,40,2.305438,1.857609,185.299363,0,-1,0.140000
0,0.010000,2,0,41,2.306425,1.858652,185.299363,0,-1,0.140000
0,0.010000,2,0,42,2.305981,1.880123,185.299363,0,-1,0.140000
0,0.010000,2,0,43,2.307593,1.850396,185.299363,0,-1,0.140000
0,0.010000,2,0,44,2.305325,1.853179,185.299363,0,-1,0.140000
0,0.010000,2,0,45,2.309072,1.849614,185.299363,0,-1,0.140000
0,0.010000,2,0,46,2.304464,1.849699,185.299363,0,-1,0.140000
0,0.010000,2,0,47,2.305230,1.848641,185.299363,0,-1,0.140000
0,0.010000,2,0,48,2.305330,1.849331,185.299363,0,-1,0.140000
0,0.010000,2,0,49,2.306220,1.850979,185.299363,0,-1,0.140000
0,0.010000,2,0,50,2.305170,1.851438,185.299363,0,-1,0.140000
0,0.010000,2,0,51,2.306729,1.851062,185.299363,0,-1,0.140000
0,0.010000,2,0,52,2.306410,1.853800,185.299363,0,-1,0.140000
0,0.010000,2,0,53,2.305825,1.850866,185.299363,0,-1,0.140000
0,0.010000,2,0,54,2.306102,1.848177,185.299363,0,-1,0.140000
0,0.010000,2,0,55,2.306682,1.855740,185.299363,0,-1,0.140000
0,0.010000,2,0,56,2.306569,1.855584,185.299363,0,-1,0.140000
0,0.010000,2,0,57,2.304330,1.851298,185.299363,0,-1,0.140000
0,0.010000,2,0,58,2.306597,1.849674,185.299363,0,-1,0.140000
0,0.010000,2,0,59,2.307488,1.857153,185.299363,0,-1,0.140000
0,0.010000,2,0,60,2.302300,1.856425,185.299363,0,-1,0.140000
0,0.010000,2,0,61,2.305798,1.851074,185.299363,0,-1,0.140000
0,0.010000,2,0,62,2.304861,1.849947,185.299363,0,-1,0.140000
0,0.010000,2,0,63,2.305723,1.850796,185.299363,0,-1,0.140000
0,0.010000,2,0,64,2.304946,1.851802,185.299363,0,-1,0.140000
0,0.010000,2,0,65,2.303204,1.851167,185.299363,0,-1,0.140000
0,0.010000,2,0,66,2.308368,1.850219,185.299363,0,-1,0.140000
0,0.010000,2,0,67,2.306257,1.849662,185.299363,0,-1,0.140000
0,0.010000,2,0,68,2.306295,1.852722,185.299363,0,-1,0.140000
0,0.010000,2,0,69,2.307479,1.850693,185.299363,0,-1,0.140000
0,0.010000,2,0,70,2.306018,1.851474,185.299363,0,-1,0.140000
0,0.010000,2,0,71,2.304402,1.851519,185.299363,0,-1,0.140000
0,0.010000,2,0,72,2.304407,1.852407,185.299363,0,-1,0.140000
